date,fire_scar,site,plot,CollectionID,location..m.,green_moss,depth1,org_hit,thaw_d,thaw_hit,ar_sol_depth1,ar_sol_hit,ar_height1,ar_height2,ar_height3,ar_height_avg,collected,sample_id,sample_depth1,sample_depth2,sample_width1,sample_width2,sample_length1,sample_length2,organic_notes,min_depth,m1_depth1,m1_depth2,m2_depth1,m2_depth_2,min_coregrab,mineral_notes,general_notes,sample_photo
2021-07-11,Hess Creek,HeCr3,A,NA,NA,NA,23,Mineral,62,Rock,23,Mineral,NA,NA,NA,19.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,NA,3,NA,7,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,NA,6,NA,26,Mineral,77,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,A,NA,9,NA,11,Mineral,56,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,B,NA,NA,NA,8,Mineral,NA,NA,10,Mineral,NA,NA,NA,19,yes,176-B,8,9,10,10,10,9.5,NA,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,B,NA,NA,NA,1.5,Mineral,NA,NA,1.5,Mineral,NA,NA,NA,8.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,B,NA,NA,NA,45.5,Mineral,80,Frozen Ground,16.5,Mineral,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,NA,3,NA,15,Mineral,77,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,NA,6,NA,11.5,Mineral,79,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,B,NA,9,NA,7,Mineral,60,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,NA,0,Mineral,NA,NA,0,Mineral,NA,NA,NA,10.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,NA,21.25,Mineral,NA,NA,21.25,Mineral,NA,NA,NA,10.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr3,C,NA,NA,NA,10,Mineral,NA,NA,10,Mineral,NA,NA,NA,9.333333333,yes,176-C,10,10,12,12,11,10,Legacy C combusted,10,NA,NA,NA,NA,Grab,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,C,NA,3,NA,27,Mineral,81,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moved to 12.5 to avoid tussock,NA
2024-07-22,Hess Creek,HeCr3,C,NA,6,NA,14,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-22,Hess Creek,HeCr3,C,NA,9,NA,13.5,Mineral,94,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,NA,23,Mineral,34,Frozen Ground,29,Mineral,NA,NA,NA,7,yes,126-A,22,22,12.5,11,11,11.5,Hit buried wood. Missed a little bit of organic soil at base of sample.,6,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,NA,32,Frozen Ground,32,Frozen Ground,32,Frozen Ground,NA,NA,NA,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,A,NA,NA,NA,29,Frozen Ground,29,Frozen Ground,29,Frozen Ground,NA,NA,NA,3.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,NA,6,NA,19,Mineral,101,>100cm,19,Mineral,5,7,4,5.333333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,NA,9,NA,26,Mineral,55,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,A,NA,3,NA,27,Mineral,58,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,NA,18.5,Mineral,63,Frozen Ground,25,Mineral,NA,NA,NA,5,yes,126-B,19,18,10,10,10,10,Perfect,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,NA,37,Mineral,65,Frozen Ground,19,Mineral,NA,NA,NA,15.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,B,NA,NA,NA,32,Mineral,46,Frozen Ground,32,Mineral,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,NA,3,NA,19,Mineral,91,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,NA,6,NA,28,Mineral,95,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,B,NA,9,NA,27,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,NA,41,Mineral,55,Frozen Ground,29,Mineral,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,NA,27.5,Mineral,64,Frozen Ground,21,NA,NA,NA,NA,18.66666667,yes,126-C,24,22,12,8,12,8,Smaller at bottom than at top,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-11,Hess Creek,HeCr4,C,NA,NA,NA,32.5,Mineral,NA,NA,33,Mineral,NA,NA,NA,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,NA,3,NA,25,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,NA,6,NA,16,Mineral,89,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr4,C,NA,9,NA,46,Frozen Ground,46,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,A,NA,NA,NA,37,NA,46,Frozen Ground,31.5,Frozen Ground,NA,NA,NA,11.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,A,NA,NA,NA,8,Mineral,64,Frozen Ground,20,Mineral,NA,NA,NA,7,yes,164-A,7,8,13,13,9,9,NA,6,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,A,NA,NA,NA,31,Mineral,39,Frozen Ground,31,Mineral,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,NA,3,NA,10,Mineral,92,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,NA,6,NA,21,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,A,NA,9,NA,11,Mineral,92,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,NA,7.5,Mineral,85,Frozen Ground,28,Frozen Ground,NA,NA,NA,5.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,NA,13.5,Mineral,75,Frozen Ground,27,Mineral,NA,NA,NA,10.33333333,yes,164-B,13,13,13,13,14,16,NA,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,B,NA,NA,NA,6.5,Mineral,85,Frozen Ground,5,Mineral,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,NA,3,NA,16,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,NA,6,NA,43,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,B,NA,9,NA,36,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,NA,20.5,Mineral,66,Frozen Ground,20.5,Mineral,NA,NA,NA,10.83333333,yes,164-C,20,20,11,9,11,12,Narrower at bottom,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,NA,2.75,Mineral,NA,NA,7.5,Mineral,NA,NA,NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr5,C,NA,NA,NA,4,Mineral,73,Rock,11.5,Mineral,NA,NA,NA,7.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,NA,3,NA,36,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,NA,6,NA,15,Mineral,75,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr5,C,NA,9,NA,26,Mineral,82,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,NA,18,Mineral,71,Frozen Ground,14.5,Mineral,NA,NA,NA,6.666666667,yes,173-A,15,14,11,7,14,12,Wedge of soil. Not the best sample.,10,NA,NA,NA,NA,Grab,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,NA,17.5,Mineral,NA,NA,18,Mineral,NA,NA,NA,11.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,A,NA,NA,NA,28.5,Mineral,63,Frozen Ground,19,Mineral,NA,NA,NA,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,NA,39.5,Frozen Ground,39,Frozen Ground,24.5,Mineral,NA,NA,NA,11.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,NA,23.5,Mineral,52,Frozen Ground,23.5,Mineral,NA,NA,NA,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,B,NA,NA,NA,22.5,Mineral,34,Mineral,22.5,Mineral,NA,NA,NA,3.5,yes,173-B,25,23,12,12,11,10,NA,8,NA,NA,NA,NA,Grab,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,NA,3,NA,16.5,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,NA,6,NA,13,Mineral,85,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,B,NA,9,NA,23,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,NA,21,Mineral,62,Frozen Ground,20.5,Mineral,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,NA,42.5,"Mineral,Water",55,Frozen Ground,34,Mineral,NA,NA,NA,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,Hess Creek,HeCr6,C,NA,NA,NA,36,Frozen Ground,36,Ice,14,Mineral,NA,NA,NA,4,yes,173-C,32,33,15,16,13,12,Falling apart at the bottom,0,NA,NA,NA,NA,None,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,NA,3,NA,27,Rock,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,NA,6,NA,22,Rock,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-23,Hess Creek,HeCr6,C,NA,9,NA,36,Mineral,101,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-17,Isom,Isom1,A,NA,NA,NA,9.5,Mineral,30.4,Mineral,13.5,Mineral,NA,NA,NA,7.3,yes,Isom 1a,9,9.5,10.5,11,11,11,NA,9.5,NA,NA,NA,NA,Core,Wet sample not accurate,NA,NA
2025-08-08,Isom,Isom1,A,ISOM1A3,3,1,11.5,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,A,ISOM1A6,6,0,11,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,A,ISOM1A9,9,0,16,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-17,Isom,Isom1,B,NA,NA,NA,14,Mineral,25,Mineral,14,Mineral,NA,NA,NA,7.75,yes,Isom 1b,14,14,11,10,11,10,NA,14,NA,NA,NA,NA,Core,Bottom 5 frozen,NA,NA
2025-08-08,Isom,Isom1,B,ISOM1B3,3,0,16,Mineral,118,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,B,ISOM1B6,6,0,21.5,Mineral,115,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,B,ISOM1B9,9,0,14.5,Mineral,92,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-17,Isom,Isom1,C,NA,NA,NA,14,Mineral,22,Mineral,22,Mineral,NA,NA,NA,7.25,yes,Isom 1c,13,13.5,9,11,12,13.5,NA,14,NA,NA,NA,NA,Core,Bottom 2cm frozen,NA,NA
2025-08-08,Isom,Isom1,C,ISOM1C3,3,0,17,Mineral,62,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,C,ISOM1C6,6,0,20,Mineral,82,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom1,C,ISOM1C9,9,0,24,Mineral,63,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-18,Isom,Isom2,A,NA,NA,NA,28,Frozen Ground,28,Frozen Ground,19,Mineral,NA,NA,NA,5,yes,Isom 2a,14,14,12,12,10,10.5,NA,NA,NA,NA,NA,NA,None,Sold hardpan at mineral soil. 7cm airspace was felt between bottom of duff and top of mineral soil.,NA,NA
2025-08-08,Isom,Isom2,A,ISOM2A3,3,0,19,Mineral,60,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,A,ISOM2A6,6,0,20,Mineral,58,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,A,ISOM2A9,9,2,17,Mineral,61,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-18,Isom,Isom2,B,NA,NA,NA,16,"Frozen Ground,Mineral",19,Frozen Ground,20,Mineral,NA,NA,NA,3.75,yes,Isom 2b,15,14,11,10.5,11.5,11.5,NA,NA,NA,NA,NA,NA,None,Frozen,NA,NA
2025-08-08,Isom,Isom2,B,ISOM2B3,3,0.1,20.5,Mineral,72,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,B,ISOM2B6,6,0,27.5,Mineral,72,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,B,ISOM2B9,9,0.1,14,Mineral,64,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-06-18,Isom,Isom2,C,NA,NA,NA,20,Mineral,25,"Frozen Ground,Mineral",15,Mineral,NA,NA,NA,11.5,yes,Isom 2c,20,20,9.5,10,11,11,NA,NA,NA,NA,NA,NA,Core,Potentially sol in sample,NA,NA
2025-08-08,Isom,Isom2,C,ISOM2C3,3,4,37,Mineral,62,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,C,ISOM2C6,6,1,25,Mineral,60,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom2,C,ISOM2C9,9,1,26,Mineral,51,Rock,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,A,NA,NA,NA,22,Mineral,61,Frozen Ground,26,Mineral,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,A,NA,NA,NA,27,Mineral,65,Frozen Ground,12,Mineral,NA,NA,NA,9,yes,Isom 70A,25.5,25,9,10,10,10,NA,NA,NA,NA,NA,NA,None,Too wet,NA,NA
2025-08-08,Isom,Isom3,A,ISOM3A3,3,0,11,Mineral,100,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,A,ISOM3A6,6,0,13.5,Mineral,111,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,A,ISOM3A9,9,0,12.5,Mineral,112,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,B,NA,NA,NA,19,Mineral,67,Frozen Ground,8,Mineral,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,B,NA,NA,NA,18.5,Mineral,63,Frozen Ground,16,Mineral,NA,NA,NA,3.5,yes,Isom70B,19,19,10.5,10.5,10,11,NA,NA,NA,NA,NA,NA,Core,NA,NA,NA
2025-08-08,Isom,Isom3,B,ISOM3B3,3,0,17,Mineral,102,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,B,ISOM3B6,6,0.1,14,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,B,ISOM3B9,9,0,13.5,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,C,NA,NA,NA,10,"Water,Mineral",72,Frozen Ground,17,Mineral,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom3,C,NA,NA,NA,24.5,Mineral,60,Frozen Ground,26,Mineral,NA,NA,NA,6.5,yes,Isom70C,22,23,10,10,10,10.5,NA,NA,NA,NA,NA,NA,Core,NA,NA,NA
2025-08-08,Isom,Isom3,C,ISOM3C3,3,0.1,17,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,C,ISOM3C6,6,0,21,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom3,C,ISOM3C9,9,0,20,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom4,A,NA,NA,NA,15,Mineral,60,Frozen Ground,20,Mineral,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom4,A,NA,NA,NA,15.5,Mineral,59,Frozen Ground,20,Mineral,NA,NA,NA,5.5,yes,Isom71a,15,14,10,10,10,10,NA,NA,NA,NA,NA,NA,Core,NA,NA,NA
2025-08-08,Isom,Isom4,A,ISOM4A3,3,1,14.5,"Mineral,Water",77,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom4,A,ISOM4A6,6,0.1,17,"Mineral,Water",85,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom4,A,ISOM4A9,9,0.1,20,"Mineral,Water",110,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-07-24,Isom,Isom4,B,NA,NA,NA,21,Mineral,47,Frozen Ground,25,Mineral,NA,NA,NA,8,yes,Isom71c,22.5,22,10,9,11,9,NA,NA,NA,NA,NA,NA,Core,NA,NA,NA
2023-07-24,Isom,Isom4,B,NA,NA,NA,30,Mineral,40,Frozen Ground,21,Mineral,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom4,B,ISOM4B3,3,0,23,Mineral,78,Frozen Ground,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-08,Isom,Isom4,B,ISOM4B6,6,0,15.5,Mineral,120,>100cm,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
